"[Intro]
Dada dada dada, dada, da da da dada, dada
Dadada dadada dada, dada, dada, dada
Let's go!

[Verse 1]
It's not easy making a name for yourself
Where do you draw the line?
I never thought I'd be in this far
Let's have some fun and never change up for anyone
Try not to miss me when I'm gone

[Pre-Chorus]
Woah, oh, woah, oh
I sold my soul to the open road
I'll live my life alone!

[Chorus]
You won't find me in the same spot, believe me
I could never stop, my life's turned upside down
Meet me out past the train tracks, I'm leaving
And not coming back, you're right, and I was wrong
This town will be the downfall of us all

[Verse 2]
I'm gonna need you to try to follow along
I did the best that I could to try to write you songs
Now go tell them we sold out, like we're the ones who changed
I write what I feel, I say what I mean, you can't buy sincerity
[Pre-Chorus]
Woah, oh, woah, oh
I sold my soul to the open road
I'll live my life alone!

[Chorus]
You won't find me in the same spot, believe me
I could never stop, my life's turned upside down
Meet me out past the train tracks, I'm leaving
And not coming back, you're right, and I was wrong
This town will be the downfall of us all

[Bridge]
Don't forget yourselves, we made up our minds
Yeah, we signed three, four, five on that dotted line
Don't forget yourselves, we made up our minds
Yeah, we signed three, four, five on that dotted line

[Chorus]
You won't find me in the same spot, believe me
I could never stop, my life's turned upside down
Meet me out past the train tracks, I'm leaving
And not coming back, you're right, and I was wrong
You won't find me in the same spot, believe me
I could never stop, my life's turned upside down
Meet me out past the train tracks, I'm leaving
And not coming back, you're right, and I was wrong
[Post-Chorus]
This town will be the downfall of us all
This town will be the downfall of us all

[Outro]
Downfall of us all!
Downfall of us all!
Downfall of us all!
Downfall of us all!26EmbedShare URLCopyEmbedCopy"
"[Véarsa 1]
Noelle atá uirthi
Bíonn sí i mbrionglóid agam
(Ag) titim arís i gceann leathuair’ beidh muid le chéile
Ó grá mo chroí
An cruth atá uirthi
Ach is cuma léi faoi mo chás
Ina saol, níl aon spás domsa

[Cúrfa]
Níl ionam ach stócach brocach, béabaí
Níl ionam ach stócach brocach, béabaí
Ag éisteacht le Iron Maiden, béabaí, arís

[Véarsa 2]
Níl meas aige di
É féin is a ghunnaí ar scoil
Is chuirfeadh sé cic ar mo thóin dá mbeadh a fhios aige
In aice (le) mo theach
Agus é san IROC
Ach is cuma leis faoi mo chás
Ina shaol, níl aon spás domsa

[Cúrfa]
Níl ionam ach stócach brocach, béabaí
Níl ionam ach stócach brocach, béabaí
Ag éisteacht le Iron Maiden, béabaí, arís
[Droichead]
Ó yeah, brocach
No, níl (a) fhios aici céard atá uaithi
Ó yeah, brocach
No, níl (a) fhios aici céard atá uaithi

[Véarsa 3]
Bhuel airím go holc
Uaigneas na hoíche orm
Ach féach, a stór
Sin í ag siúl chugam
Fíric nó bréag?
Mo náire, mo léan
N’fheadar (an) bhfuil (a) fhios aici féin?
Is cén fáth gur cuma léi fúmsa?

[Droichead]
Seo péire ticéid go Iron Maiden, béabaí
Tar liomsa (Dé) ‘Aoine, ní leor ‘b’fhéidir’
(Is) mé i mo stócach brocach béabaí, mar thú

[Outro]
Ó yeah, brocach
No, níl (a) fhios aici céard atá uaithi
No, níl (a) fhios aici céard atá uaithiEmbedShare URLCopyEmbedCopy"
"[Verse 1]
He was killed by a cellular phone explosion
They scattered his ashes across the ocean
The water was used to make baby lotion
The wheels of promotion were set into motion
[Chorus]
But the sun still shines in the summer time
I'll be yours if you'll be mine
I tried to change, but I changed my mind
Think I'll have another glass of Mexican wine

[Verse 2]
She lived alone in a small apartment
Across the street from the health department
She left her pills in the glove compartment
That was the afternoon her heart went

[Chorus]
But the sun still shines in the summer time
I'll be yours if you'll be mine
I tried to change, but I changed my mind
Think I'll have another glass of Mexican wine

[Verse 3]
I used to fly for United Airlines
Then I got fired for reading High Times
My license expired in almost no time
Now I'm retired and I think that's fine
[Chorus]
But the sun still shines in the summer time
I'll be yours if you'll be mine
I tried to change, but I changed my mind
Think I'll have another glass of Mexican wineEmbedShare URLCopyEmbedCopy"
"[Verse 1]
Playground school bell rings again
Rain clouds come to play again
Has no one told you she's not breathing?
Hello, I'm your mind giving you someone to talk to
Hello

[Verse 2]
If I smile and don't believe
Soon I know I'll wake from this dream
Don't try to fix me, I'm not broken
Hello, I'm the lie living for you so you can hide
Don't cry

[Verse 3]
Suddenly I know I'm not sleeping
Hello, I'm still here
All that's left of yesterday29EmbedShare URLCopyEmbedCopy"
"[Intro]
Your heroes are
Your heroes are
Bullshit

[Verse 1]
I tried to find a reason to get up out of bed
But I hit snooze on the bad news
I’ll just choose unconsciousness instead
So now I’m dreamin, not dealing with the flood
Goodbye gravity
Reality - you can stay the fuck away from me I’m done
Whoa!

[Pre-Chorus 1]
It’s meaningless
I’m feeling less inclined to try
Give me something
I feel nothing
Which leaf are we turning over?

[Chorus]
Your heroes are
Your heroes are
Bullshit
Your heroes are
Your heroes are
Bullshit
And if I’m the villain, I’m the worst that you’ve ever seen
[Verse 2]
I tried to kill the monster that crawled inside my brain
Asleep, awake
I can’t escape the shape it takes
Stalking me every day
So now I’m screaming, but it doesn’t sound right
My soul feels like a cigarette bowl and I have never smoked a day in my life

[Pre-Chorus 2]
It’s meaningless
I’m feeling less inclined to try
Give me something
I feel nothing
Which leaf are we turning over?

[Bridge]
Sit down
Shut up
Act like you give a fuck
Stand up
Scream loud
Hey individual
You’re just a face in the crowd

And your heroes are
Your heroes are
Bullshit
[Chorus]
Your heroes are
Your heroes are
Bullshit
Your heroes are
Your heroes are
Bullshit
And if I’m the villain, I’m the worst that you’ve ever seenEmbedShare URLCopyEmbedCopy"
"[Intro]
(Hip-hip hooray for the elephants on parade)
(Hip hip hooray for the elephants on parade)

[Verse 1]
Take the gist of it and twist it
'Til it makes you smile
And don't be scared if there's a snare
Sometimes it takes a while
There's much to learn from every turn inside a labyrinth
Don't you try to think about it
No way to talk about it
And I will ever change and never cease to be amazed
Air bubbles up and overflows and then it goes away
I want to hold and nurture every second of this life that has been given to me
Even though limitedly

[Chorus]
Jackrabbit, snake pit runnin' oh
My my, been a long time comin' home
Jackrabbit dying deep down in his soul
Dag-nabbit, you hate me, but hey now
Hip-hip hooray with your baritones on your hip
Hip hooray for the elephants on parade

[Verse 2]
You're preaching to the chorus
Line alright for this whole time
And I'm fine if I can
Tell a lie about the minor crimes
I won't try to justify the reason why
I think that I'll never die is so preposterous
It's like a bag of circus peanuts in a sewage drain
Or airin' out your dirty laundry on a weather vane
Hip-hip hooray for the elephants on parade
They're gonna trample themselves
They're gonna trample themselves
[Chorus]
Jackrabbit, snake pit runnin' oh
My my, been a long time comin' home
Jackrabbit dying deep down in his soul
Dag-nabbit, you hate me, but hey now
Hip-hip hooray with your baritones on your hip
Hip hooray for the elephants on parade

[Bridge]
I got the feeling that I wanna be alone with you
And I got the feeling that you
Might want to be alone with me too
Take a finger and snap, just like that
And I had to say hey baby let's go
And make it home for our show
Simple defragmentation gets us to the point at last
But no relaxing 'til they give us all our memory back
Touché but they had the wherewithal to take it all out of order anyway
They can always make you pay up
And I will ever change and never cease to be amazed
Air bubbles up and overflows and then it goes away
I want to hold and nurture every second of this life that has been given to me
Even though limitedly
Like a bag of circus peanuts in a sewage drain
Or airin' out your dirty laundry on a weather vane
Hip-hip hooray for the elephants on parade
Hip hooray for the elephants on parade
Take the gist of it and twist it 'til it makes you smile
And don't be scared if there's a snare, sometimes it takes a while
There's much to learn from every turn inside a labyrinth
Don't you try to think about it
Ain't no way to talk about it
I will ever change and never cease to be amazed
Air bubbles up and overflows and then it goes away
I want to hold and nurture every second of this life that has been given to me
Even though limitedly
[Outro]
Jackrabbits, snake pit runnin' oh
My my been a long time coming
Jackrabbits, snake pit running
Hip-hip Hooray for the elephants on paradeEmbedShare URLCopyEmbedCopy"
"[Chorus]
Hey (Hey!) Miss Murder, can I, hey (Hey!) Miss Murder, can I
Make (Hey!) beauty stay if I take my life? Ho-oh-oh

[Verse 1]
With just a look, they shook, and heavens bowed before him
Simply a look can break your heart
The stars that pierce the sky, he left them all behind
We’re left to wonder why he left us all behind

[Chorus]
Hey (Hey!) Miss Murder, can I, hey (Hey!) Miss Murder, can I
Make (Hey!) beauty stay if I take my life? Ho-oh-oh

[Verse 2]
Dreams of his crash won’t pass, oh, how they all adored him
Beauty will last when spiraled down
The stars that mystify, he left them all behind
And how his children cried, ""He left us all behind!""

[Chorus]
Hey (Hey!) Miss Murder, can I, hey (Hey!) Miss Murder, can I
Make (Hey!) beauty stay if I take my life? Ho-oh-oh...

[Bridge]
What's the hook, the twist within this verbose mystery?
I would gladly bet my life upon it
That the ghost you love, your ray of light will fizzle out
Without hope
We're the empty set just floating through empty skin
Ever searching for what we were promised
Reaching for that golden ring, we'd never let go
But who would ever let us put our filthy hands upon it?
[Chorus]
Hey (Hey!) Miss Murder, can I, hey (Hey!) Miss Murder, can I
Make (Hey!) beauty stay if I take my life? Ho-oh-oh
Hey (Hey!) Miss Murder, can I, hey (Hey!) Miss Murder, can I
Make (Hey!) beauty stay if I take my life? Oh-oh!24EmbedShare URLCopyEmbedCopy"
"[Verse 1]
In fields where nothing grew but weeds
I found a flower at my feet
Bending there in my direction
I wrapped a hand around its stem
I pulled until the roots gave in
Finding there what I'd been missing

But I know...
So I tell myself, I tell myself it's wrong
There's a point we pass from which we can't return
I felt the cold rain of the coming storm

[Hook]
All because of you
I haven't slept in so long
When I do I dream of drowning in the ocean
Longing for the shore where I can lay my head down
I'll follow your voice
All you have to do is shout it out

[Verse 2]
Inside my hands these petals browned
Dried up, fallen to the ground
But it was already too late now
I pushed my fingers through the earth
Returned this flower to the dirt
So it could live. I walked away now
But I know...
Not a day goes by that I don't feel this burn
There's a point we pass from which we can't return
I felt the cold rain of the coming storm

[Hook]
All because of you
I haven't slept in so long
When I do I dream of drowning in the ocean
Longing for the shore where I can lay my head down
I'll follow your voice
All you have to do is shout it out

[Bridge]
All because of you...
All because of you...

[Extended Hook]
All because of you
I haven't slept in so long
When I do I dream of drowning in the ocean
Longing for the shore where I can lay my head down
Inside these arms of yours

All because of you
I believe in angels
Not the kind with wings
No, not the kind with halos
The kind that bring you home
When home becomes a strange place
I'll follow your voice
All you have to do is shout it out
[Instrumental Outro]17EmbedShare URLCopyEmbedCopy"
"[Intro]
Hey, man, you know I'm really okay
The gun in my hand will tell you the same
But when I'm in my car, don't give me no crap
’Cause the slightest thing and I just might snap

[Verse 1]
When I go driving, I stay in my lane
But getting cut off, it makes me insane
I open the glove box, reach inside
I'm gonna wreck this fucker's ride

[Chorus]
I guess I got a bad habit
Of blowin' away (Yeah, Yeah)
I got a bad habit (Yeah, Yeah)
And it ain't goin' away (Yeah, Yeah)
Yeah (Yeah, Yeah)
Yeah (Yeah, Yeah)

[Verse 2]
They say the road is a dangerous place
If you flip me off, I'll get in your face
If you drive on my ass, your foot's on the gas
And your next breath is your last
[Chorus]
I guess I got a bad habit
Of blowin' away (Yeah, Yeah)
I got a bad habit (Yeah, Yeah)
And it ain't goin' away (Yeah, Yeah)
Yeah (Yeah, Yeah)
Yeah (Yeah, Yeah)

[Bridge]
Drivers are rude
Such attitudes
But when I show my piece
Complaints cease
Something's odd
I feel like I'm God
You stupid dumbshit goddam motherfucker!

[Refrain]
I open the glove box
Reach inside
I'm gonna wreck this fucker's ride

[Chorus]
I guess I got a bad habit
Of blowin' away (Yeah, Yeah)
I got a bad habit (Yeah, Yeah)
And it ain't goin' away (Yeah, Yeah)
Yeah (Yeah, Yeah)
Yeah (Yeah, Yeah)
[Outro]
Yeah (Yeah, Yeah)
Yeah, oh6EmbedShare URLCopyEmbedCopy"
"[Verse 1]
Oh what a time to be alive!
Wake up and smell the dynamite
And keep your eyes locked tight to that screen
And don't believe everything that you see
And you'll find modern life's a catastrophe

[Chorus]
Is it just me or does anyone else feel like this could be farewell?
Oh, we almost had it then we pissed it all away
Building walls and dropping bombs
Stop the world, I'm getting off
Oh, we almost had it
Never thought I'd see the day
When the world went up in flames
When the world went up in flames

[Verse 2]
We all worship celebrities, desperate for an identity
But cigarettes and MDMA don't give you substance
You don't think about what you say
'Cause your mouth is bigger than your brain
It's a shame, so fake and you’re all the same

[Chorus]
Is it just me or does anyone else feel like this could be farewell?
Oh, we almost had it then we pissed it all away
Building walls and dropping bombs
Stop the world, I'm getting off
Oh, we almost had it
Never thought I'd see the day
When the world went up in flames
When the world went up in flames
[Bridge]
There's a black cat in the windows of Parliament
There's a man in the back of a black cab, talking about the good days
When it all went up in flames (Happy judgement day)
It all went up in flames (Happy judgement day)
C'mon!

[Chorus]
Is it just me or does anyone else feel like this could be farewell?
Oh, we almost had it then we pissed it all away
Building walls and dropping bombs
Stop the world, I'm getting off
It's been a long time coming
Never thought I'd see the day (No way!)
It's been a long time coming
Never thought I'd see the day
When the world went up in flames
The world went up in flames9EmbedShare URLCopyEmbedCopy"
